rank,pair_uid,candidate_origins,new_outside_step4,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,alias_normalized_left,alias_normalized_right,source_cosine,frozen_source_score,unbounded_identity_logit_diagnostic,feature_bounded_identity_logit_diagnostic,identity_logit_correction,synthetic_scale_model_score,model_score_is_real_probability,synthetic_support_clipped,observable_state_hash,synthetic_train_development_support_status,synthetic_train_development_positive_support_count,synthetic_train_development_negative_support_count,synthetic_support_splits,synthetic_positive_support_repeated,synthetic_positive_support_in_both_splits,production_review_eligible,out_of_support_feature_count,out_of_support_feature_names,shared_token_count,shared_token_hashes,shared_identifier_types,strong_common_middle_count,weak_common_middle_count,step4_candidate_rule_hits,verified_direct_token_count_log1p,repeated_verified_token_count_log1p,bilateral_direct_item_count_log1p,shared_identifier_type_count_log1p,risky_token_count_log1p,support_token_count_log1p,high_frequency_token_count_log1p,risky_without_verified,support_without_verified,verified_x_risky,verified_x_support,shared_telegram_token_count_log1p,shared_email_token_count_log1p,shared_bat_token_count_log1p,shared_qq_token_count_log1p,shared_wechat_token_count_log1p,shared_phone_token_count_log1p,shared_crypto_wallet_token_count_log1p,shared_external_url_token_count_log1p,strong_rotation_path_count_log1p,corroborated_rotation_path_count_log1p,uncorroborated_rotation_path_count_log1p,weak_path_count_log1p,maximum_strong_middle_degree_log1p,rotation_telegram_edge_token_count_log1p,rotation_email_edge_token_count_log1p,rotation_bat_edge_token_count_log1p,rotation_qq_edge_token_count_log1p,rotation_wechat_edge_token_count_log1p,rotation_phone_edge_token_count_log1p,rotation_crypto_wallet_edge_token_count_log1p,verified_x_repeat,rotation_x_corroboration
2317,market_item.xlsx|茶马古道|seller_raw:/shop/437859||market_item.xlsx|茶马古道|seller_raw:/shop/465248,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/437859,market_item.xlsx|茶马古道|seller_raw:/shop/465248,茶马古道,茶马古道,/shop/437859,/shop/465248,0.871637921799,0.101293094009,0.000000000000,0.000000000000,0.000000000000,0.101293094009,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2318,market_item.xlsx|茶马古道|seller_raw:/shop/443145||market_item.xlsx|茶马古道|seller_raw:/shop/598,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/443145,market_item.xlsx|茶马古道|seller_raw:/shop/598,茶马古道,茶马古道,/shop/443145,/shop/598,0.871595979837,0.101203493451,0.000000000000,0.000000000000,0.000000000000,0.101203493451,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2319,market_item.xlsx|中文暗网交易市场|seller_raw:31200||market_item.xlsx|中文暗网交易市场|seller_raw:59293,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:31200,market_item.xlsx|中文暗网交易市场|seller_raw:59293,中文暗网交易市场,中文暗网交易市场,31200,59293,0.871566525407,0.101140612035,0.000000000000,0.000000000000,0.000000000000,0.101140612035,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2320,market_item.xlsx|茶马古道|seller_raw:/shop/411749||market_item.xlsx|茶马古道|seller_raw:/shop/434275,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/411749,market_item.xlsx|茶马古道|seller_raw:/shop/434275,茶马古道,茶马古道,/shop/411749,/shop/434275,0.871451377428,0.100895118569,0.000000000000,0.000000000000,0.000000000000,0.100895118569,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2321,market_item.xlsx|茶马古道|seller_raw:/shop/452236||market_item.xlsx|茶马古道|seller_raw:/shop/463180,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/452236,market_item.xlsx|茶马古道|seller_raw:/shop/463180,茶马古道,茶马古道,/shop/452236,/shop/463180,0.871376975088,0.100736775554,0.000000000000,0.000000000000,0.000000000000,0.100736775554,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2322,market_item.xlsx|中文暗网交易市场|seller_raw:569522||market_item.xlsx|中文暗网交易市场|seller_raw:68788,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:68788,中文暗网交易市场,中文暗网交易市场,569522,68788,0.871314970356,0.100604985732,0.000000000000,0.000000000000,0.000000000000,0.100604985732,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2323,market_item.xlsx|茶马古道|seller_raw:/shop/402851||market_item.xlsx|茶马古道|seller_raw:/shop/426537,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/402851,market_item.xlsx|茶马古道|seller_raw:/shop/426537,茶马古道,茶马古道,/shop/402851,/shop/426537,0.871295852505,0.100564382018,0.000000000000,0.000000000000,0.000000000000,0.100564382018,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2324,market_item.xlsx|茶马古道|seller_raw:/shop/408413||market_item.xlsx|茶马古道|seller_raw:/shop/415094,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/408413,market_item.xlsx|茶马古道|seller_raw:/shop/415094,茶马古道,茶马古道,/shop/408413,/shop/415094,0.871294234476,0.100560946214,0.000000000000,0.000000000000,0.000000000000,0.100560946214,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2325,market_item.xlsx|茶马古道|seller_raw:/shop/436402||market_item.xlsx|茶马古道|seller_raw:/shop/665,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/436402,market_item.xlsx|茶马古道|seller_raw:/shop/665,茶马古道,茶马古道,/shop/436402,/shop/665,0.871274957729,0.100520021006,0.000000000000,0.000000000000,0.000000000000,0.100520021006,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2326,market_item.xlsx|中文暗网交易市场|seller_raw:46164||market_item.xlsx|茶马古道|seller_raw:/shop/434275,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:46164,market_item.xlsx|茶马古道|seller_raw:/shop/434275,中文暗网交易市场,茶马古道,46164,/shop/434275,0.871197232573,0.100355157831,0.000000000000,0.000000000000,0.000000000000,0.100355157831,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2327,market_item.xlsx|中文暗网交易市场|seller_raw:581981||market_item.xlsx|中文暗网交易市场|seller_raw:582675,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:581981,market_item.xlsx|中文暗网交易市场|seller_raw:582675,中文暗网交易市场,中文暗网交易市场,581981,582675,0.871117428069,0.100186134140,0.000000000000,0.000000000000,0.000000000000,0.100186134140,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2328,market_item.xlsx|茶马古道|seller_raw:/shop/444678||market_item.xlsx|茶马古道|seller_raw:/shop/452,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/444678,market_item.xlsx|茶马古道|seller_raw:/shop/452,茶马古道,茶马古道,/shop/444678,/shop/452,0.871034148766,0.100010020717,0.000000000000,0.000000000000,0.000000000000,0.100010020717,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2329,market_item.xlsx|中文暗网交易市场|seller_raw:582675||market_item.xlsx|中文暗网交易市场|seller_raw:584654,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:582675,market_item.xlsx|中文暗网交易市场|seller_raw:584654,中文暗网交易市场,中文暗网交易市场,582675,584654,0.871029009221,0.099999160976,0.000000000000,0.000000000000,0.000000000000,0.099999160976,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|shared_title_clone|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2330,market_item.xlsx|中文暗网交易市场|seller_raw:186388||market_item.xlsx|中文暗网交易市场|seller_raw:210589,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:186388,market_item.xlsx|中文暗网交易市场|seller_raw:210589,中文暗网交易市场,中文暗网交易市场,186388,210589,0.870894504324,0.099715327664,0.000000000000,0.000000000000,0.000000000000,0.099715327664,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2331,market_item.xlsx|茶马古道|seller_raw:/shop/396987||market_item.xlsx|茶马古道|seller_raw:/shop/472,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/396987,market_item.xlsx|茶马古道|seller_raw:/shop/472,茶马古道,茶马古道,/shop/396987,/shop/472,0.870881579512,0.099688091381,0.000000000000,0.000000000000,0.000000000000,0.099688091381,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2332,market_item.xlsx|茶马古道|seller_raw:/shop/422845||market_item.xlsx|茶马古道|seller_raw:/shop/463712,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/422845,market_item.xlsx|茶马古道|seller_raw:/shop/463712,茶马古道,茶马古道,/shop/422845,/shop/463712,0.870784903455,0.099484576964,0.000000000000,0.000000000000,0.000000000000,0.099484576964,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2333,market_item.xlsx|茶马古道|seller_raw:/shop/397358||market_item.xlsx|茶马古道|seller_raw:/shop/455514,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/397358,market_item.xlsx|茶马古道|seller_raw:/shop/455514,茶马古道,茶马古道,/shop/397358,/shop/455514,0.870765647169,0.099444084392,0.000000000000,0.000000000000,0.000000000000,0.099444084392,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2334,market_item.xlsx|中文暗网交易市场|seller_raw:459528||market_item.xlsx|中文暗网交易市场|seller_raw:481496,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:459528,market_item.xlsx|中文暗网交易市场|seller_raw:481496,中文暗网交易市场,中文暗网交易市场,459528,481496,0.870728527042,0.099366068684,0.000000000000,0.000000000000,0.000000000000,0.099366068684,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
